TrialNum,Card,Rule,RespTime,StartX, StartY, EndX, EndY,MouseVeloc,Misclicks,Error,Streak,ResponseColor,ResponseShape,ResponseCount,CategoryComplete
1,1,0,1.2844257233664393, -0.10416666666666667, 0.07291666666666667, -0.328125, 0.28125, 0.23814220681352508, 0,0,1,0,3,3,0,
2,4,0,1.9712240167427808, -0.328125, 0.28125, 0.296875, 0.3229166666666667, 0.31776568455872595, 0,0,2,2,1,1,0,
3,1,0,1.6315865920623764, 0.17057291666666666, 0.0078125, -0.2825520833333333, 0.28515625, 0.3256121149828728, 0,0,3,0,0,2,0,
4,2,0,1.349496312555857, -0.2838541666666667, 0.28515625, -0.09375, 0.2604166666666667, 0.14205831745731878, 0,0,4,1,3,3,0,
5,3,0,1.4930905516957864, -0.09375, 0.2604166666666667, 0.10416666666666667, 0.21875, 0.13546069354332982, 0,0,5,3,0,1,0,
6,4,0,0.33144408487714827, 0.10807291666666667, -0.09375, 0.3138020833333333, 0.2265625, 1.1485787152314644, 1,0,6,2,2,0,1,
7,3,2,2.7209690012969077, 0.21614583333333334, -0.17578125, 0.11328125, 0.3255208333333333, 0.18807524491785946, 0,1,0,2,3,1,0,
8,1,2,1.9018296921858564, 0.11328125, 0.3255208333333333, -0.3098958333333333, 0.22916666666666666, 0.2282055174802592, 0,0,1,3,2,0,0,
9,3,2,1.8041466635186225, -0.3098958333333333, 0.22916666666666666, 0.05859375, 0.2578125, 0.20486214116953047, 0,0,2,1,1,2,0,
10,1,2,2.118695695186034, 0.059895833333333336, 0.24348958333333334, -0.28515625, 0.2513020833333333, 0.16290235364229522, 0,0,3,3,0,0,0,
11,3,2,3.533573587774299, -0.28515625, 0.2526041666666667, 0.078125, 0.22395833333333334, 0.10312758356231538, 0,0,4,2,1,2,0,
12,4,2,3.972181699355133, 0.09765625, 0.2799479166666667, 0.3346354166666667, 0.3841145833333333, 0.06516885927148754, 0,0,5,0,2,3,0,
13,2,2,2.639684103312902, 0.24869791666666666, 0.09895833333333333, -0.059895833333333336, 0.296875, 0.13888312177787732, 0,0,6,3,1,1,1,
14,3,1,2.7017665297025815, -0.01953125, 0.20963541666666666, 0.07682291666666667, 0.22916666666666666, 0.03638869520161573, 0,1,0,3,1,3,0,
15,4,1,3.5983922503655776, 0.08333333333333333, 0.22786458333333334, 0.2955729166666667, 0.3333333333333333, 0.06586292213774911, 0,0,1,1,0,0,0,
16,2,1,3.1841194638982415, 0.21223958333333334, -0.234375, -0.059895833333333336, 0.2734375, 0.1809400465338393, 0,0,2,2,2,2,0,
17,2,1,1.7634795039193705, 0.052083333333333336, 0.12239583333333333, -0.08203125, 0.2643229166666667, 0.11072943686877547, 0,0,3,0,2,2,0,
18,2,1,3.6710025563370436, -0.057291666666666664, 0.0026041666666666665, -0.1015625, 0.2578125, 0.0705582975123919, 0,0,4,3,2,3,0,
