TrialNum,Card,Rule,RespTime,StartX, StartY, EndX, EndY,MouseVeloc,Misclicks,Error,Streak,ResponseColor,ResponseShape,ResponseCount,CategoryComplete
1,3,0,1.8049702999996953, 0.026041666666666668, 0.1875, 0.06901041666666667, 0.21744791666666666, 0.02901736538892392, 0,1,0,0,3,3,0,
2,2,0,0.7527966999914497, 0.16666666666666666, 0.19791666666666666, -0.11067708333333333, 0.25, 0.3748579538602311, 0,1,0,2,1,1,0,
3,1,0,1.2684289999888279, -0.061197916666666664, 0.12239583333333333, -0.3216145833333333, 0.2721354166666667, 0.23682658485994554, 0,0,1,0,0,2,0,
4,2,0,0.8333930000080727, -0.16796875, 0.14583333333333334, -0.10286458333333333, 0.24609375, 0.14344220696814372, 0,0,2,1,3,3,0,
5,3,0,0.6345782999997027, -0.032552083333333336, 0.07291666666666667, 0.046875, 0.25390625, 0.31146815420827445, 0,0,3,3,0,1,0,
6,4,0,0.5332716999691911, -0.022135416666666668, 0.01953125, 0.2552083333333333, 0.23307291666666666, 0.6563783481616091, 1,0,4,2,2,0,0,
7,4,0,0.9807674000039697, 0.16276041666666666, 0.0703125, 0.23567708333333334, 0.22005208333333334, 0.16981563776678074, 0,0,5,2,3,1,0,
8,3,0,0.6706040999852121, 0.17708333333333334, 0.037760416666666664, 0.06640625, 0.23828125, 0.34153856435702984, 0,0,6,3,2,0,1,
9,3,2,0.9281532999593765, 0.08463541666666667, 0.06640625, 0.1171875, 0.2747395833333333, 0.2271835153152484, 0,0,7,1,1,2,0,
10,1,2,0.8577316000009887, 0.10546875, 0.07682291666666667, -0.2734375, 0.2721354166666667, 0.4969884226363081, 0,0,8,3,0,0,0,
11,3,2,0.7352850999450311, -0.10026041666666667, 0.08463541666666667, 0.057291666666666664, 0.23697916666666666, 0.29806178765717684, 0,0,9,2,1,2,0,
12,4,2,0.6912079000030644, 0.005208333333333333, -0.006510416666666667, 0.2552083333333333, 0.2552083333333333, 0.5236263478419063, 0,0,10,0,2,3,0,
13,2,2,0.20145190000766888, 0.049479166666666664, -0.040364583333333336, -0.11328125, 0.19140625, 1.4058510067708265, 1,0,11,3,1,1,0,
14,4,2,1.0387786000501364, -0.0390625, -0.005208333333333333, 0.32421875, 0.24479166666666666, 0.42452860683317023, 0,0,12,3,1,3,1,
15,4,1,2.0009544999920763, -0.0859375, -0.11067708333333333, 0.2630208333333333, 0.26953125, 0.25791290426360935, 0,0,13,1,0,0,0,
16,2,1,1.1360554000129923, 0.14192708333333334, -0.016927083333333332, -0.06901041666666667, 0.22916666666666666, 0.28530704560974424, 0,0,14,2,2,2,0,
17,2,1,0.6401929999701679, 0.016927083333333332, 0.014322916666666666, -0.07291666666666667, 0.1953125, 0.31562699086360385, 0,0,15,0,2,2,0,
18,2,1,0.8638292999821715, -0.0078125, -0.0078125, -0.13802083333333334, 0.22786458333333334, 0.31169854555748827, 0,0,16,3,2,3,0,
19,4,1,0.39352760004112497, -0.028645833333333332, -0.05078125, 0.24609375, 0.24609375, 1.0278707096382806, 1,0,17,0,0,1,0,
20,1,1,3.158532500034198, 0.125, 0.016927083333333332, -0.2604166666666667, 0.22005208333333334, 0.13793337356504268, 0,0,18,1,1,3,1,
21,4,2,1.3975623000296764, 0.0026041666666666665, 0.0546875, 0.33203125, 0.234375, 0.2685006030000442, 0,1,0,2,3,0,0,
22,3,2,1.0023932000040077, 0.2421875, 0.028645833333333332, 0.09244791666666667, 0.21223958333333334, 0.23634913842159447, 0,0,1,1,0,2,0,
23,2,2,0.9273123000166379, 0.040364583333333336, -0.00390625, -0.13802083333333334, 0.20572916666666666, 0.296836933844609, 0,0,2,0,3,1,0,
24,1,2,0.6654453999944963, 0.022135416666666668, -0.0078125, -0.3020833333333333, 0.25, 0.6224827734582655, 0,0,3,1,3,0,0,
25,4,2,1.0678639999823645, 0.048177083333333336, 0.01171875, 0.24088541666666666, 0.23828125, 0.2785318550429075, 0,0,4,0,3,3,0,
26,2,2,0.7724463000195101, 0.05078125, -0.0546875, -0.12369791666666667, 0.20703125, 0.4072086188392673, 0,0,5,2,1,1,0,
27,3,2,0.7588167000212707, -0.06770833333333333, -0.018229166666666668, 0.11588541666666667, 0.23567708333333334, 0.4129178740892185, 0,0,6,0,0,2,1,
28,2,0,2.9530132000218146, 0.03515625, -0.015625, -0.07291666666666667, 0.20833333333333334, 0.08420912118130774, 0,0,7,1,3,3,0,
29,3,0,0.6762871000100859, 0.01171875, 0.049479166666666664, 0.059895833333333336, 0.21354166666666666, 0.25283621244961024, 0,0,8,3,0,1,0,
30,4,0,1.0784156000008807, 0.041666666666666664, 0.02734375, 0.3658854166666667, 0.265625, 0.37310542608201025, 0,0,9,2,2,0,0,
31,4,0,1.5765831000171602, 0.0078125, -0.0390625, 0.2877604166666667, 0.22135416666666666, 0.2425149491384349, 0,0,10,2,3,1,0,
32,3,0,1.2515418999828398, 0.10416666666666667, -0.016927083333333332, 0.10416666666666667, 0.22005208333333334, 0.18934976661182176, 0,0,11,3,2,0,0,
33,2,0,1.6279397999751382, 0.12239583333333333, 0.0546875, -0.059895833333333336, 0.22005208333333334, 0.15118575378538918, 0,0,12,1,1,2,1,
34,4,1,2.4534734000335447, -0.024739583333333332, 0.061197916666666664, 0.2916666666666667, 0.21354166666666666, 0.1431324495875308, 0,0,13,3,0,0,0,
35,1,1,0.21568750002188608, 0.21744791666666666, 0.18489583333333334, -0.2630208333333333, 0.21875, 2.2331380700672034, 1,0,14,2,1,2,0,
36,2,1,1.2589153000153601, -0.057291666666666664, 0.02734375, -0.08072916666666667, 0.23567708333333334, 0.16653030392458007, 0,0,15,0,2,3,0,
37,1,1,1.6267594000091776, 0.0013020833333333333, 0.040364583333333336, -0.2421875, 0.22265625, 0.1869771142214809, 0,0,16,3,1,1,0,
38,1,1,1.124501699989196, -0.00390625, 0.048177083333333336, -0.2669270833333333, 0.20572916666666666, 0.2726527344114429, 0,0,17,3,1,3,0,
39,4,1,0.891669999982696, -0.09505208333333333, 0.06510416666666667, 0.24739583333333334, 0.2682291666666667, 0.44653143936742756, 0,0,18,1,0,0,1,
40,4,0,2.660001399985049, 0.033854166666666664, 0.005208333333333333, 0.27734375, 0.2630208333333333, 0.13331525176713804, 0,0,19,2,2,2,0,
41,1,0,0.7665679999627173, 0.1484375, 0.046875, -0.2903645833333333, 0.234375, 0.6224925880371729, 0,0,20,0,2,2,0,
42,3,0,0.5901790999923833, -0.04296875, 0.048177083333333336, 0.09114583333333333, 0.23697916666666666, 0.3924027202215922, 0,0,21,3,2,3,0,
