TrialNum,Card,Rule,RespTime,StartX, StartY, EndX, EndY,MouseVeloc,Misclicks,Error,Streak,ResponseColor,ResponseShape,ResponseCount,CategoryComplete
1,3,1,1.4265134000015678, 0.24869791666666666, 0.20182291666666666, 0.11458333333333333, 0.29296875, 0.11367234579407715, 0,0,1,0,3,3,0,
2,1,1,1.0760226999991573, 0.11458333333333333, 0.2903645833333333, -0.2799479166666667, 0.3098958333333333, 0.36710601081583244, 0,0,2,2,1,1,0,
3,4,1,0.9899999000044772, 0.032552083333333336, 0.2643229166666667, 0.2890625, 0.2890625, 0.260303744188107, 0,0,3,0,0,2,0,
4,3,1,0.8964342000035685, 0.10416666666666667, 0.1796875, 0.09505208333333333, 0.33203125, 0.170248039303414, 0,0,4,1,3,3,0,
5,4,1,1.772016499999154, 0.2630208333333333, 0.040364583333333336, 0.3359375, 0.2630208333333333, 0.1322176156791107, 0,0,5,3,0,1,0,
6,2,1,1.0006076999998186, 0.3033854166666667, 0.30078125, -0.11067708333333333, 0.33984375, 0.4156483996615437, 0,0,6,2,2,0,1,
7,2,2,2.7020179000028293, 0.3567708333333333, 0.2643229166666667, -0.08463541666666667, 0.3098958333333333, 0.16423007340015375, 0,0,7,2,3,1,0,
8,1,2,1.150037400002475, -0.08463541666666667, 0.30859375, -0.26953125, 0.3111979166666667, 0.1607897026874094, 0,0,8,3,2,0,0,
9,3,2,1.0152921999979299, 0.24609375, 0.06640625, 0.08203125, 0.29296875, 0.27551356936340377, 0,0,9,1,1,2,0,
10,1,2,0.8659461999995983, 0.16666666666666666, 0.21614583333333334, -0.22786458333333334, 0.3346354166666667, 0.47571102188931064, 0,0,10,3,0,0,0,
11,3,2,1.5077492999989772, -0.20963541666666666, 0.13541666666666666, 0.07942708333333333, 0.3151041666666667, 0.2257402485488505, 0,0,11,2,1,2,0,
12,4,2,0.39272280000295723, 0.3984375, 0.19010416666666666, 0.2955729166666667, 0.2916666666666667, 0.36808331234152253, 1,0,12,0,2,3,1,
13,2,0,1.2310357000023942, 0.5260416666666666, 0.20052083333333334, -0.10677083333333333, 0.3020833333333333, 0.5206272729832743, 0,1,0,3,1,1,0,
14,3,0,5.81289249999827, -0.1015625, 0.2955729166666667, 0.1015625, 0.2916666666666667, 0.03495033782651481, 0,0,1,3,1,3,0,
15,2,0,1.1005665999982739, 0.1015625, 0.2916666666666667, -0.12369791666666667, 0.2890625, 0.20469044685765458, 0,0,2,1,0,0,0,
16,4,0,0.9203775999994832, 0.2760416666666667, 0.19791666666666666, 0.3177083333333333, 0.28125, 0.10122964646525898, 0,0,3,2,2,2,0,
17,1,0,1.1668949000013527, 0.3229166666666667, 0.26953125, -0.3098958333333333, 0.265625, 0.5423149558812714, 0,0,4,0,2,2,0,
18,3,0,0.7938101000036113, 0.009114583333333334, 0.24348958333333334, 0.09244791666666667, 0.296875, 0.12467326795144275, 0,0,5,3,2,3,0,
19,1,0,1.9568690000014612, 0.11458333333333333, 0.24739583333333334, -0.29296875, 0.3111979166666667, 0.21080406860356432, 0,0,6,0,0,1,1,
20,1,2,10.616675099998247, -0.23307291666666666, 0.25, -0.28125, 0.2942708333333333, 0.006162840731716774, 0,1,0,1,1,3,0,
21,1,2,1.0967078000030597, -0.28125, 0.2942708333333333, -0.28515625, 0.2877604166666667, 0.006922888010576082, 0,0,1,2,3,0,0,
22,3,2,1.0586681000058888, -0.28515625, 0.28515625, 0.10807291666666667, 0.2786458333333333, 0.3714885308714275, 0,0,2,1,0,2,0,
23,2,2,1.6485388000000967, 0.12109375, 0.26953125, -0.09114583333333333, 0.2786458333333333, 0.1288627268541399, 0,0,3,0,3,1,0,
24,1,2,0.906027199998789, -0.09114583333333333, 0.27734375, -0.24088541666666666, 0.27734375, 0.16527051652923164, 0,0,4,1,3,0,0,
25,4,2,1.1967426000046544, -0.14192708333333334, 0.20572916666666666, 0.3268229166666667, 0.2981770833333333, 0.3992332401971897, 0,0,5,0,3,3,0,
26,2,2,1.8880303999976604, 0.3229166666666667, 0.2877604166666667, -0.055989583333333336, 0.328125, 0.20182418044443703, 0,0,6,2,1,1,1,
27,3,1,1.111461299995426, 0.01953125, 0.3177083333333333, 0.0859375, 0.3138020833333333, 0.05985007349529287, 0,1,0,0,0,2,0,
28,2,1,2.773988899993128, 0.08984375, 0.3138020833333333, -0.1015625, 0.2955729166666667, 0.06931258666993716, 0,1,0,1,3,3,0,
29,4,1,2.25142980000237, -0.1015625, 0.2955729166666667, 0.2838541666666667, 0.2942708333333333, 0.17118848925472835, 0,0,1,3,0,1,0,
30,2,1,1.021913200005656, 0.33984375, 0.12109375, -0.12109375, 0.2786458333333333, 0.4766746796691585, 0,0,2,2,2,0,0,
31,3,1,1.0312240999992355, 0.045572916666666664, 0.2578125, 0.07291666666666667, 0.2721354166666667, 0.029933250745649263, 0,0,3,2,3,1,0,
32,2,1,1.1265626999957021, 0.09635416666666667, 0.25, -0.09114583333333333, 0.30859375, 0.17437293659853723, 0,0,4,3,2,0,0,
33,1,1,1.3192381999979261, 0.2799479166666667, 0.21744791666666666, -0.2643229166666667, 0.2942708333333333, 0.4166539507829924, 0,0,5,1,1,2,0,
34,4,1,1.1984548000036739, 0.078125, 0.17447916666666666, 0.2565104166666667, 0.2799479166666667, 0.17291581489514474, 0,0,6,3,0,0,1,
35,4,0,2.357123699999647, 0.4518229166666667, 0.18619791666666666, 0.3216145833333333, 0.2981770833333333, 0.07285864748086132, 0,0,7,2,1,2,0,
36,1,0,1.245790400003898, 0.3229166666666667, 0.296875, -0.26171875, 0.28125, 0.4694563200362509, 0,0,8,0,2,3,0,
37,3,0,0.7236446000024443, -0.057291666666666664, 0.2734375, 0.10546875, 0.28125, 0.22517656981113848, 0,0,9,3,1,1,0,
38,3,0,0.6910604000004241, 0.11067708333333333, 0.2760416666666667, 0.08723958333333333, 0.2903645833333333, 0.03974685571252924, 0,0,10,3,1,3,0,
39,2,0,0.6050537999981316, 0.10807291666666667, 0.28125, -0.09375, 0.2825520833333333, 0.3335688774988287, 0,0,11,1,0,0,0,
40,4,0,0.7373451000021305, -0.11067708333333333, 0.2825520833333333, 0.3359375, 0.3098958333333333, 0.6068404793892389, 0,0,12,2,2,2,1,
41,1,2,0.8859854000038467, 0.032552083333333336, 0.2682291666666667, -0.2786458333333333, 0.2825520833333333, 0.351616797710711, 0,1,0,0,2,2,0,
42,4,2,8.074288499999966, -0.20572916666666666, 0.26171875, 0.33203125, 0.30859375, 0.0668541294828585, 0,0,1,3,2,3,0,
43,2,2,1.7156598000001395, 0.33203125, 0.30859375, -0.1015625, 0.2981770833333333, 0.2528000347599156, 0,0,2,0,0,1,0,
44,4,2,1.0145639999973355, -0.015625, 0.296875, 0.2877604166666667, 0.2981770833333333, 0.29903309286042057, 0,0,3,1,1,3,0,
45,1,2,0.7859075000014855, 0.17057291666666666, 0.2721354166666667, -0.3059895833333333, 0.2669270833333333, 0.6064211882278521, 0,0,4,2,3,0,0,
46,3,2,0.8968213000043761, -0.036458333333333336, 0.2903645833333333, 0.11979166666666667, 0.2942708333333333, 0.17428089687123405, 0,0,5,1,0,2,0,
47,2,2,0.8192446000030031, 0.3880208333333333, 0.20052083333333334, -0.10807291666666667, 0.3255208333333333, 0.6244770625098297, 0,0,6,0,3,1,1,
48,2,0,4.572146900005464, 0.50390625, 0.2591145833333333, -0.08463541666666667, 0.3125, 0.1292517411983093, 0,0,7,1,3,0,0,
