TrialNum,Card,Rule,RespTime,StartX, StartY, EndX, EndY,MouseVeloc,Misclicks,Error,Streak,ResponseColor,ResponseShape,ResponseCount,CategoryComplete
1,4,2,2.8331570999580435, -0.23307291666666666, 0.20052083333333334, 0.2877604166666667, 0.2942708333333333, 0.18678935059273374, 0,0,1,0,3,3,0,
2,2,2,5.101794999965932, 0.2877604166666667, 0.2942708333333333, -0.08854166666666667, 0.2955729166666667, 0.07375920358784196, 0,0,2,2,1,1,0,
3,3,2,1.4102505999617279, -0.09114583333333333, 0.2955729166666667, 0.0703125, 0.2877604166666667, 0.11462305701538993, 0,0,3,0,0,2,0,
4,4,2,1.299453400017228, 0.0703125, 0.2877604166666667, 0.2513020833333333, 0.2942708333333333, 0.13937139977669644, 0,0,4,1,3,3,0,
5,2,2,2.114297899999656, 0.2513020833333333, 0.2942708333333333, -0.10416666666666667, 0.2838541666666667, 0.16819831415475658, 0,0,5,3,0,1,0,
6,1,2,0.9472039000247605, -0.10286458333333333, 0.28515625, -0.23177083333333334, 0.26953125, 0.137087449391178, 0,0,6,2,2,0,1,
7,4,0,2.9889862000127323, -0.23177083333333334, 0.26953125, 0.2734375, 0.2955729166666667, 0.16924770849193452, 0,0,7,2,3,1,0,
8,3,0,1.1104389000101946, 0.2734375, 0.2955729166666667, 0.12760416666666666, 0.30078125, 0.13141318234237243, 0,0,8,3,2,0,0,
9,2,0,0.8767021000385284, 0.11458333333333333, 0.30078125, -0.11197916666666667, 0.265625, 0.2615186110214977, 0,0,9,1,1,2,0,
10,3,0,1.1272147999843583, -0.11197916666666667, 0.265625, 0.10677083333333333, 0.2708333333333333, 0.19411739021379928, 0,0,10,3,0,0,0,
11,4,0,3.1885586999705993, 0.10677083333333333, 0.2721354166666667, 0.2825520833333333, 0.28515625, 0.05527978624632689, 0,0,11,2,1,2,0,
12,4,0,0.0, 0.2708333333333333, 0.2981770833333333, 0.24609375, 0.265625, 0, 0,1,0,0,2,3,0,
13,1,0,7.600674999994226, 0.24609375, 0.265625, -0.2643229166666667, 0.2552083333333333, 0.06716810653249085, 0,1,0,3,1,1,0,
14,2,0,1.0985319999745116, -0.2643229166666667, 0.2552083333333333, -0.1015625, 0.2682291666666667, 0.14863510514623401, 0,1,0,3,1,3,0,
15,3,0,1.2793016000068747, -0.10026041666666667, 0.2682291666666667, 0.1171875, 0.2747395833333333, 0.1700500930830392, 0,1,0,1,0,0,0,
16,3,0,1.951428100001067, 0.1171875, 0.2747395833333333, 0.08984375, 0.2747395833333333, 0.014012173956081215, 0,1,0,2,2,2,0,
17,2,0,2.858138900017366, 0.08984375, 0.2747395833333333, -0.07291666666666667, 0.3033854166666667, 0.05782155138880379, 0,1,0,0,2,2,0,
18,3,0,2.2929342999705113, -0.07291666666666667, 0.3033854166666667, 0.08463541666666667, 0.2903645833333333, 0.06894624877985496, 0,0,1,3,2,3,0,
19,1,0,2.297963000019081, 0.08463541666666667, 0.2903645833333333, -0.28515625, 0.23828125, 0.16250979463564139, 0,0,2,0,0,1,0,
20,2,0,1.7042134999646805, -0.2825520833333333, 0.23828125, -0.049479166666666664, 0.265625, 0.13770070371793272, 0,0,3,1,1,3,0,
21,4,0,1.5729507000069134, -0.049479166666666664, 0.265625, 0.3736979166666667, 0.2890625, 0.26944622284141057, 0,0,4,2,3,0,0,
22,2,0,2.14308589999564, 0.3736979166666667, 0.2890625, -0.08723958333333333, 0.28515625, 0.21508892929142276, 0,0,5,1,0,2,0,
23,2,0,1.5041538999648765, -0.08723958333333333, 0.28515625, -0.08723958333333333, 0.28515625, 0.0, 0,1,0,0,3,1,0,
24,2,0,3.1533176000230014, -0.08723958333333333, 0.28515625, -0.06901041666666667, 0.3020833333333333, 0.007888919008402811, 0,0,1,1,3,0,0,
25,1,0,2.953432700014673, -0.06901041666666667, 0.3020833333333333, -0.3268229166666667, 0.2513020833333333, 0.08896972484529712, 0,0,2,0,3,3,0,
26,4,0,1.19302260002587, -0.3268229166666667, 0.2513020833333333, 0.2643229166666667, 0.2734375, 0.4958498839494963, 0,0,3,2,1,1,0,
27,1,0,1.842890299973078, 0.2643229166666667, 0.2734375, -0.3268229166666667, 0.27734375, 0.32077804051246117, 0,0,4,0,0,2,0,
28,2,0,1.4652317999862134, -0.3268229166666667, 0.27734375, -0.13151041666666666, 0.2825520833333333, 0.1333454079450033, 0,0,5,1,3,3,0,
29,3,0,1.3418657999718562, -0.13151041666666666, 0.2825520833333333, 0.08203125, 0.2942708333333333, 0.15937732074717978, 0,0,6,3,0,1,1,
30,4,2,2.483514000021387, 0.08203125, 0.2942708333333333, 0.34375, 0.26171875, 0.10619443418092772, 0,1,0,2,2,0,0,
31,4,2,1.9426957999821752, 0.34375, 0.26171875, 0.3385416666666667, 0.26171875, 0.0026809824437676257, 0,2,0,2,3,1,0,
32,2,2,4.798893900006078, 0.3385416666666667, 0.26171875, -0.09505208333333333, 0.27734375, 0.09041149882295926, 0,1,0,3,2,0,0,
33,3,2,0.4499235000112094, -0.09505208333333333, 0.27734375, 0.11067708333333333, 0.2916666666666667, 0.4583604690766462, 0,0,1,1,1,2,0,
34,3,2,1.0738404000294395, 0.11067708333333333, 0.2916666666666667, 0.109375, 0.2916666666666667, 0.001212548283057363, 0,1,0,3,0,0,0,
35,4,2,3.670143600029405, 0.109375, 0.2916666666666667, 0.26953125, 0.2890625, 0.04364336607597185, 0,2,0,2,1,2,0,
36,1,2,4.25620699999854, 0.26953125, 0.2890625, -0.2799479166666667, 0.23828125, 0.1296508145712978, 0,2,0,0,2,3,0,
37,2,2,1.4629195000161417, -0.2799479166666667, 0.23828125, -0.07161458333333333, 0.31640625, 0.1520931927777678, 0,0,1,3,1,1,0,
38,4,2,2.4432823000242934, -0.07161458333333333, 0.31640625, 0.24609375, 0.3177083333333333, 0.1300345037994677, 0,0,2,3,1,3,0,
39,1,2,1.6107362000038847, 0.24609375, 0.3177083333333333, -0.2890625, 0.23177083333333334, 0.33649980810004837, 0,0,3,1,0,0,0,
40,3,2,3.7831287000444718, -0.2890625, 0.23177083333333334, 0.09114583333333333, 0.2981770833333333, 0.10202241993816677, 0,0,4,2,2,2,0,
41,3,2,1.2493924000300467, 0.09114583333333333, 0.2981770833333333, 0.08203125, 0.296875, 0.007369277695685046, 0,0,5,0,2,2,0,
42,4,2,0.971038099960424, 0.08203125, 0.296875, 0.3502604166666667, 0.2421875, 0.2819120529907081, 0,0,6,3,2,3,1,
43,2,1,0.9871604000218213, 0.3502604166666667, 0.2421875, -0.10807291666666667, 0.21223958333333334, 0.4652847736601294, 0,1,0,0,0,1,0,
44,4,1,3.7303891999763437, -0.10807291666666667, 0.21223958333333334, 0.2578125, 0.2916666666666667, 0.1003668101128486, 0,2,0,1,1,3,0,
45,3,1,3.7842660999740474, 0.2578125, 0.2916666666666667, 0.10286458333333333, 0.2682291666666667, 0.04141106144541966, 0,0,1,2,3,0,0,
46,4,1,3.506110699963756, 0.10286458333333333, 0.2682291666666667, 0.3450520833333333, 0.28125, 0.06917558816190186, 0,0,2,1,0,2,0,
47,3,1,2.615560500009451, 0.3450520833333333, 0.28125, 0.14713541666666666, 0.23046875, 0.07811998109098389, 0,0,3,0,3,1,0,
