TrialNum,Card,Rule,RespTime,StartX, StartY, EndX, EndY,MouseVeloc,Misclicks,Error,Streak,ResponseColor,ResponseShape,ResponseCount,CategoryComplete
1,1,2,2.110586200025864, 0.036458333333333336, 0.3776041666666667, -0.2838541666666667, 0.2708333333333333, 0.15997404939131307, 0,1,0,0,3,3,0,
2,4,2,1.7349430000176653, -0.22135416666666666, 0.13671875, 0.3463541666666667, 0.27734375, 0.33710958704135313, 0,2,0,2,1,1,0,
3,4,2,0.20748370001092553, 0.3463541666666667, 0.27734375, 0.3151041666666667, 0.2552083333333333, 0.18457073838157725, 1,1,0,0,0,2,0,
4,3,2,1.6973084000637755, 0.3125, 0.24088541666666666, 0.06510416666666667, 0.2760416666666667, 0.14722209136366185, 0,2,0,1,3,3,0,
5,2,2,1.6850507999770343, 0.06510416666666667, 0.2760416666666667, -0.09114583333333333, 0.2994791666666667, 0.09376455267899192, 0,0,1,3,0,1,0,
6,1,2,0.6222905999748036, -0.08854166666666667, 0.2981770833333333, -0.3502604166666667, 0.2916666666666667, 0.42070330617132123, 0,0,2,2,2,0,0,
7,2,2,0.7233522000024095, -0.2994791666666667, 0.28125, -0.14453125, 0.2994791666666667, 0.2156854373996489, 0,0,3,2,3,1,0,
8,1,2,0.5883210999891162, -0.14453125, 0.2994791666666667, -0.3151041666666667, 0.2942708333333333, 0.29006679291913084, 0,0,4,3,2,0,0,
9,3,2,1.1086712999967858, -0.3111979166666667, 0.29296875, 0.07552083333333333, 0.2994791666666667, 0.3488622350067468, 0,0,5,1,1,2,0,
10,1,2,0.8723116000182927, 0.07421875, 0.2994791666666667, -0.33203125, 0.2838541666666667, 0.4660609462470489, 0,0,6,3,0,0,1,
11,4,1,1.432293999940157, 0.06510416666666667, 0.20572916666666666, 0.2591145833333333, 0.2578125, 0.14025043260696352, 0,1,0,2,1,2,0,
12,2,1,1.3067251999164, 0.19270833333333334, 0.24088541666666666, -0.11979166666666667, 0.23307291666666666, 0.23922217235573048, 0,0,1,0,2,3,0,
13,1,1,1.4274888000218198, -0.11979166666666667, 0.23307291666666666, -0.2669270833333333, 0.2565104166666667, 0.10437239625502494, 0,0,2,3,1,1,0,
14,1,1,1.5308169999625534, -0.2747395833333333, 0.2565104166666667, -0.3072916666666667, 0.25390625, 0.021332454411821734, 0,0,3,3,1,3,0,
15,4,1,1.551298200036399, 0.11328125, 0.20963541666666666, 0.2799479166666667, 0.2669270833333333, 0.11360729674730154, 0,0,4,1,0,0,0,
16,2,1,1.7110248999670148, 0.2513020833333333, 0.2643229166666667, -0.11848958333333333, 0.23828125, 0.21665815190670804, 0,0,5,2,2,2,0,
17,2,1,1.3170273998985067, -0.11588541666666667, 0.23828125, -0.08333333333333333, 0.24479166666666666, 0.025205809406479512, 0,0,6,0,2,2,1,
18,3,0,1.9297878999495879, -0.08333333333333333, 0.24479166666666666, 0.09765625, 0.2565104166666667, 0.09398368107526414, 0,0,7,3,2,3,0,
