TrialNum,Card,Rule,RespTime,StartX, StartY, EndX, EndY,MouseVeloc,Misclicks,Error,Streak,ResponseColor,ResponseShape,ResponseCount,CategoryComplete
1,3,0,1.499077300002682, 0.12630208333333334, 0.4348958333333333, 0.10416666666666667, 0.2877604166666667, 0.09925515782263575, 0,1,0,0,3,3,0,
2,4,0,0.7727124000011827, 0.10416666666666667, 0.2877604166666667, 0.3151041666666667, 0.2864583333333333, 0.27298839611880854, 0,0,1,2,1,1,0,
3,1,0,1.0620960000014747, 0.3151041666666667, 0.28515625, -0.2799479166666667, 0.32421875, 0.561467931297466, 0,0,2,0,0,2,0,
4,2,0,0.5974501999953645, 0.045572916666666664, 0.24479166666666666, -0.09635416666666667, 0.2903645833333333, 0.24950091975369365, 0,0,3,1,3,3,0,
5,3,0,0.6557533000013791, 0.4114583333333333, 0.14973958333333334, 0.09895833333333333, 0.3125, 0.5373137882554607, 0,0,4,3,0,1,0,
6,4,0,0.7657604000050924, 0.5520833333333334, 0.17317708333333334, 0.31640625, 0.3020833333333333, 0.3507978232687187, 0,0,5,2,2,0,0,
7,4,0,1.3087312999996357, 0.6640625, 0.21744791666666666, 0.3046875, 0.2903645833333333, 0.280193296968962, 0,0,6,2,3,1,1,
8,3,1,0.9253758999984711, 0.4973958333333333, 0.032552083333333336, 0.0859375, 0.2981770833333333, 0.5292438764937332, 0,1,0,3,2,0,0,
9,1,1,2.4204198000006727, 0.0859375, 0.2981770833333333, -0.265625, 0.2942708333333333, 0.14525752959013, 0,0,1,1,1,2,0,
10,4,1,0.9924431000035838, -0.28515625, 0.3059895833333333, 0.2747395833333333, 0.2682291666666667, 0.5654406838046848, 0,0,2,3,0,0,0,
11,1,1,1.1356463999982225, 0.3958333333333333, 0.19661458333333334, -0.2903645833333333, 0.328125, 0.61523227449384, 0,0,3,2,1,2,0,
12,2,1,0.9383243000047514, -0.07942708333333333, 0.24869791666666666, -0.08984375, 0.2799479166666667, 0.035105551772722766, 0,0,4,0,2,3,0,
13,1,1,1.3908510000037495, 0.21614583333333334, 0.15755208333333334, -0.2604166666666667, 0.296875, 0.3569832534239238, 0,0,5,3,1,1,0,
14,1,1,1.1558342999996967, -0.26171875, 0.20442708333333334, -0.2916666666666667, 0.2981770833333333, 0.08514816905732554, 0,0,6,3,1,3,1,
15,2,2,4.9226904999959515, -0.3203125, 0.2604166666666667, -0.1015625, 0.2942708333333333, 0.04496609459133145, 0,1,0,1,0,0,0,
16,3,2,2.5669141999969725, -0.1015625, 0.2942708333333333, 0.11197916666666667, 0.3177083333333333, 0.08368959919229359, 0,0,1,2,2,2,0,
17,3,2,0.816639299999224, 0.140625, 0.052083333333333336, 0.109375, 0.3138020833333333, 0.32275916536555227, 0,0,2,0,2,2,0,
18,4,2,0.7500159000046551, 0.5455729166666666, 0.19661458333333334, 0.28515625, 0.29296875, 0.37021962666949443, 0,0,3,3,2,3,0,
19,2,2,0.8599457000018447, 0.6653645833333334, 0.14453125, -0.09765625, 0.3229166666666667, 0.911215270924894, 0,0,4,0,0,1,0,
20,4,2,0.7320355999981984, -0.0013020833333333333, 0.2630208333333333, 0.3020833333333333, 0.27734375, 0.4149023942129664, 0,0,5,1,1,3,0,
21,1,2,0.7694855000008829, 0.3671875, 0.2526041666666667, -0.2760416666666667, 0.2604166666666667, 0.8359827563330352, 0,0,6,2,3,0,1,
22,3,1,0.739107099994726, -0.16015625, 0.28125, 0.12890625, 0.2838541666666667, 0.391112776814801, 0,1,0,1,0,2,0,
23,3,1,2.001770299997588, 0.3736979166666667, 0.30078125, 0.10416666666666667, 0.2877604166666667, 0.13480346850778666, 0,0,1,0,3,1,0,
24,3,1,0.9727474000028451, 0.1328125, 0.2864583333333333, 0.10807291666666667, 0.2825520833333333, 0.025747766580403748, 0,0,2,1,3,0,0,
25,3,1,0.7215712000033818, 0.08854166666666667, 0.2838541666666667, 0.10286458333333333, 0.2890625, 0.021121262427525843, 0,0,3,0,3,3,0,
26,1,1,1.207406000001356, 0.0859375, 0.2708333333333333, -0.2786458333333333, 0.2734375, 0.30196357630286325, 0,0,4,2,1,1,0,
27,4,1,0.9712347000022419, -0.049479166666666664, 0.2825520833333333, 0.2799479166666667, 0.2942708333333333, 0.33939834902708926, 0,0,5,0,0,2,0,
28,3,1,0.7491601000001538, 0.36328125, 0.2799479166666667, 0.10807291666666667, 0.2864583333333333, 0.34077009821588666, 0,0,6,1,3,3,1,
29,3,0,2.489103400002932, 0.140625, 0.2786458333333333, 0.08723958333333333, 0.3424479166666667, 0.03342199286193541, 0,0,7,3,0,1,0,
30,4,0,0.7061474000001908, 0.11197916666666667, 0.3125, 0.3020833333333333, 0.3033854166666667, 0.2695223993278686, 0,0,8,2,2,0,0,
31,4,0,0.7893284000019776, 0.3697916666666667, 0.2708333333333333, 0.3111979166666667, 0.3033854166666667, 0.08491882727588357, 0,0,9,2,3,1,0,
32,3,0,0.6069782999984454, 0.3736979166666667, 0.2721354166666667, 0.11067708333333333, 0.2799479166666667, 0.43351934489467053, 0,0,10,3,2,0,0,
33,2,0,1.089355500000238, 0.01953125, 0.24479166666666666, -0.11067708333333333, 0.29296875, 0.1274471953810522, 0,0,11,1,1,2,0,
34,3,0,0.7025866999974824, -0.16536458333333334, 0.2630208333333333, 0.10416666666666667, 0.2799479166666667, 0.38438281525527923, 0,0,12,3,0,0,1,
35,4,1,0.64093330000469, 0.19140625, 0.2643229166666667, 0.3177083333333333, 0.2799479166666667, 0.19856186014734323, 0,1,0,2,1,2,0,
36,4,1,3.355010700004641, 0.3177083333333333, 0.2760416666666667, 0.2799479166666667, 0.34375, 0.02310750151287334, 0,1,0,0,2,3,0,
37,1,1,3.1273292000041693, 0.3059895833333333, 0.3190104166666667, -0.2747395833333333, 0.3307291666666667, 0.18573273102825952, 0,0,1,3,1,1,0,
38,1,1,1.0165266000039992, -0.2799479166666667, 0.3255208333333333, -0.2799479166666667, 0.3098958333333333, 0.015370970125069555, 0,0,2,3,1,3,0,
39,4,1,1.3509202999994159, -0.28125, 0.3098958333333333, 0.32421875, 0.2955729166666667, 0.4483152241834785, 0,0,3,1,0,0,0,
40,2,1,0.8365086000048905, 0.3684895833333333, 0.2942708333333333, -0.09765625, 0.2942708333333333, 0.5572516927268986, 0,0,4,2,2,2,0,
41,2,1,0.7745675999976811, -0.13411458333333334, 0.2838541666666667, -0.08984375, 0.2916666666666667, 0.058038687292283814, 0,0,5,0,2,2,0,
42,2,1,1.2432463000004645, 0.15364583333333334, 0.26171875, -0.09765625, 0.296875, 0.20410218292719443, 0,0,6,3,2,3,1,
43,2,2,2.982193300005747, -0.10416666666666667, 0.27734375, -0.1015625, 0.2916666666666667, 0.004881552858591098, 0,0,7,0,0,1,0,
44,4,2,0.7961192000002484, -0.1015625, 0.2916666666666667, 0.26953125, 0.3033854166666667, 0.46636073691919916, 0,0,8,1,1,3,0,
45,1,2,1.0308359999980894, 0.3515625, 0.2864583333333333, -0.3138020833333333, 0.2942708333333333, 0.6455056359139022, 0,0,9,2,3,0,0,
46,3,2,1.4517191000049934, -0.3151041666666667, 0.29296875, 0.109375, 0.2903645833333333, 0.2924030928788853, 0,0,10,1,0,2,0,
47,2,2,0.9119658000054187, 0.36328125, 0.22526041666666666, -0.09505208333333333, 0.30859375, 0.51081684785733, 0,0,11,0,3,1,0,
48,1,2,1.151288499997463, -0.11588541666666667, 0.2981770833333333, -0.2877604166666667, 0.2877604166666667, 0.14956317833284336, 0,0,12,1,3,0,1,
